userId,movieId,rating
1042,135,3
1042,141,1
1042,144,4
1042,150,5
1042,153,2
1042,161,3
1042,163,3
1042,165,2
1042,168,3
1042,173,2
1042,185,4
1042,186,4
1042,193,3
1042,195,3
1042,223,5
1042,225,4
1042,227,4
1042,231,4
1042,234,4
1042,236,3
1042,252,4
1042,253,5
1042,257,3
1042,260,5
1042,276,4
1042,288,5
1042,292,3
1042,296,5
1042,303,2
1042,316,2
1042,318,4
1042,333,5
1042,344,2
1042,349,4
1042,350,4
1042,353,2
1042,356,5
1042,360,3
1042,361,3
1042,364,4
1042,368,3
1042,372,2
1042,379,2
1042,380,3
1042,381,4
1042,383,4
1042,408,4
1042,410,2
1042,413,2
1042,414,2
1042,415,2
1042,418,3
1042,420,3
1042,424,3
1042,432,3
1042,433,4
1042,434,4
1042,436,4
1042,442,4
1042,457,4
1042,459,3
1042,466,2
1042,468,4
1042,485,3
1042,486,3
1042,490,3
1042,507,4
1042,509,4
1042,520,2
1042,524,3
1042,527,4
1042,540,4
1042,548,4
1042,550,5
1042,552,4
1042,553,5
1042,555,5
1042,586,2
1042,590,4
1042,592,3
1042,593,5
1042,597,5
1042,612,2
1042,628,2
1042,639,3
1042,647,2
1042,648,5
1042,708,4
1042,733,2
1042,780,2
1042,782,3
1042,784,2
1042,785,3
1042,788,4
1042,805,5
1042,858,5
1042,880,2
1042,912,5
1042,924,5
1042,996,2
1042,1020,2
1042,1021,2
1042,1027,4
1042,1036,4
1042,1042,2
1042,1060,5
1042,1061,4
1042,1079,3
1042,1088,3
1042,1089,5
1042,1090,5
1042,1093,5
1042,1094,1
1042,1097,4
1042,1100,4
1042,1101,5
1042,1124,5
1042,1127,4
1042,1191,4
1042,1196,3
1042,1197,5
1042,1210,5
1042,1213,5
1042,1221,5
1042,1222,5
1042,1231,5
1042,1245,5
1042,1246,5
1042,1265,5
1042,1266,3
1042,1270,4
1042,1285,4
1042,1302,4
1042,1307,4
1042,1339,3
1042,1343,3
1042,1370,2
1042,1373,4
1042,1374,4
1042,1378,5
1042,1379,5
1042,1391,2
1042,1393,4
1042,1431,2
1042,1453,2
1042,1457,4
1042,1461,3
1042,1466,4
1042,1468,2
1042,1474,2
1042,1476,4
1042,1479,4
1042,1485,4
1042,1488,4
1042,1499,2
1042,1500,5
1042,1513,3
1042,1517,5
1042,1552,3
1042,1573,4
1042,1580,4
1042,1597,4
1042,1608,4
1042,1610,4
1042,1614,4
1042,1617,2
1042,1619,3
1042,1625,4
1042,1641,3
1042,1644,2
1042,1645,4
1042,1653,5
1042,1663,4
1042,1667,2
1042,1672,4
1042,1673,5
1042,1674,3
1042,1682,3
1042,1687,3
1042,1689,1
1042,1704,5
1042,1722,5
1042,1726,2
1042,1729,4
1042,1784,5
1042,1805,4
1042,1806,2
1042,1810,3
1042,1831,2
1042,1835,4
1042,1876,4
1042,1883,2
1042,1892,3
1042,1894,4
1042,1918,2
1042,1923,4
1042,1961,4
1042,1968,4
1042,1975,2
1042,1976,2
1042,2000,5
1042,2001,4
1042,2002,3
1042,2011,4
1042,2023,5
1042,2028,5
1042,2081,5
1042,2094,3
1042,2100,4
1042,2105,2
1042,2110,4
1042,2115,4
1042,2144,3
1042,2146,4
1042,2155,3
1042,2169,2
1042,2194,4
1042,2236,3
1042,2263,4
1042,2268,4
1042,2278,5
1042,2294,3
1042,2297,4
1042,2302,4
1042,2306,3
1042,2311,4
1042,2329,5
1042,2335,4
1042,2352,4
1042,2353,2
1042,2369,2
1042,2371,5
1042,2372,5
1042,2375,3
1042,2376,5
1042,2404,2
1042,2406,3
1042,2407,4
1042,2416,3
1042,2420,3
1042,2421,2
1042,2423,5
1042,2424,4
1042,2427,4
1042,2433,3
1042,2478,5
1042,2490,4
1042,2492,1
1042,2497,4
1042,2500,2
1042,2502,5
1042,2505,4
1042,2539,4
1042,2541,5
1042,2568,4
1042,2571,5
1042,2574,3
1042,2580,4
1042,2581,3
1042,2598,4
1042,2605,4
1042,2628,3
1042,2641,2
1042,2671,4
1042,2683,4
1042,2688,3
1042,2694,4
1042,2700,4
1042,2702,4
1042,2706,5
1042,2707,4
1042,2712,5
1042,2713,3
1042,2716,3
1042,2722,3
1042,2724,3
1042,2735,4
1042,2746,3
1042,2763,5
1042,2770,2
1042,2771,4
1042,2791,5
1042,2795,4
1042,2796,4
1042,2804,4
1042,2805,4
1042,2827,3
1042,2861,4
1042,2871,5
1042,2875,3
1042,2890,4
1042,2906,4
1042,2908,3
1042,2915,4
1042,2918,4
1042,2959,3
1042,2968,4
1042,2987,4
1042,2989,5
1042,2990,5
1042,2997,4
1042,3005,3
1042,3033,4
1042,3052,3
1042,3082,5
1042,3098,4
1042,3100,5
1042,3101,3
1042,3104,3
1042,3120,4
1042,3142,4
1042,3146,3
1042,3173,4
1042,3176,4
1042,3177,2
1042,3186,4
1042,3208,2
1042,3210,4
1042,3247,2
1042,3248,2
1042,3252,4
1042,3253,4
1042,3254,3
1042,3255,3
1042,3256,4
1042,3257,4
1042,3259,4
1042,3261,2
1042,3263,4
1042,3264,4
1042,3269,3
1042,3298,4
1042,3301,4
1042,3316,2
1042,3326,2
1042,3361,4
1042,3387,4
1042,3394,3
1042,3408,4
1042,3438,1
1042,3441,4
1042,3448,5
1042,3450,5
1042,3481,4
1042,3502,5
1042,3515,4
1042,3527,2
1042,3534,3
1042,3535,4
1042,3552,4
1042,3578,3
1042,3617,4
1042,3646,3
1042,3693,1
1042,3694,1
1042,3695,1
1042,3717,4
1042,3752,4
1042,3753,4
1042,3755,5
1042,3764,2
1042,3791,3
1042,3793,2
1042,3824,2
1042,3841,5
1042,3861,3
1042,3869,2
1042,3882,2
1042,3946,4
1042,3948,3
1042,3968,2
1042,3977,3
1042,3980,2
1042,3987,2
1042,4002,5
1042,4005,4
1042,4007,5
1042,4008,4
1042,4018,4
1042,4022,4
1042,4027,4
1042,4034,5
1042,4040,2
1042,4041,5
1042,4062,4
1042,4067,2
1042,4084,4
1042,4085,4
1042,4102,5
1042,4132,3
1042,4153,3
1042,4155,3
1042,4207,3
1042,4262,5
1042,4280,4
1042,4293,4
1042,4317,3
1042,4321,5
1042,4322,4
1042,4333,1
1042,4349,4
1042,4351,5
1042,4359,4
1042,4361,3
1042,4367,3
1042,4396,4
1042,4442,1
1042,4466,2
1042,4477,2
1042,4482,5
1042,4487,4
1042,4489,5
1042,4509,5
1042,4516,4
1042,4541,4
1042,4545,4
1042,4564,5
1042,4565,2
1042,4577,4
1042,4621,4
1042,4623,4
1042,4629,2
1042,4654,3
1042,4679,4
1042,4686,2
1043,1,5
1043,3,5
1043,5,5
1043,7,5
1043,8,5
1043,10,4
1043,11,4
1043,23,5
1043,29,5
1043,34,5
1043,47,4
1043,48,5
1043,57,5
1043,60,5
1043,79,5
1043,95,4
1043,102,5
1043,107,5
1043,110,3
1043,150,5
1043,153,5
1043,158,5
1043,161,4
1043,165,5
1043,168,5
1043,173,3
1043,174,5
1043,185,4
1043,193,4
1043,208,4
1043,217,5
1043,225,4
1043,231,3
1043,236,3
1043,238,5
1043,253,4
1043,256,5
1043,259,4
1043,261,5
1043,262,5
1043,271,5
1043,276,5
1043,277,5
1043,288,3
1043,292,5
1043,296,3
1043,300,3
1043,316,4
1043,317,4
1043,318,4
1043,325,5
1043,329,5
1043,339,4
1043,343,4
1043,344,4
1043,349,3
1043,350,4
1043,351,4
1043,355,5
1043,356,5
1043,362,5
1043,364,5
1043,367,5
1043,374,5
1043,377,3
1043,380,3
1043,382,5
1043,410,4
1043,413,3
1043,419,5
1043,420,5
1043,432,4
1043,434,5
1043,435,5
1043,442,5
1043,454,4
1043,457,5
1043,480,4
1043,484,5
1043,500,5
1043,502,5
1043,519,5
1043,520,5
1043,532,4
1043,539,3
1043,542,4
1043,552,5
1043,553,4
1043,575,5
1043,587,5
1043,588,5
1043,589,5
1043,590,4
1043,592,5
1043,594,5
1043,595,5
1043,596,5
1043,597,5
1043,609,5
1043,610,5
1043,616,5
1043,631,5
1043,648,5
1043,661,5
1043,711,5
1043,783,5
1043,788,5
1043,810,5
1043,828,5
1043,1064,5
1043,1073,5
1043,1084,5
1043,1105,5
1043,1356,5
1044,1,3
1044,3,3
1044,6,3
1044,12,1
1044,18,4
1044,36,4
1044,65,3
1044,66,3
1044,94,4
1044,95,4
1044,104,4
1044,112,5
1044,135,2
1044,141,3
1044,260,5
1044,494,4
1044,605,1
1044,648,3
1044,661,3
1044,663,4
1044,667,3
1044,673,1
1044,733,5
1044,736,2
1044,737,5
1044,780,3
1044,785,3
1044,786,2
1044,798,2
1044,805,4
1044,833,2
1044,836,3
1044,842,3
1044,849,3
1044,852,4
1044,889,4
1044,891,3
1044,1120,4
1044,1210,5
1044,1391,2
1044,1393,4
1044,1405,4
1044,1429,5
1044,1476,5
1044,1517,4
1044,1544,1
1044,1552,4
1044,1639,5
1045,1,4
1045,5,3
1045,6,4
1045,7,3
1045,11,3
1045,19,4.5
1045,21,4
1045,32,4.5
1045,39,3
1045,50,5
1045,62,4
1045,65,3
1045,69,3
1045,70,4
1045,88,4
1045,104,5
1045,107,4
1045,110,5
1045,112,4
1045,150,5
1045,165,5
1045,172,3
1045,173,1
1045,180,4
1045,185,3
1045,186,3.5
1045,216,5
1045,223,5
1045,231,5
1045,248,2
1045,252,4
1045,260,5
1045,261,3
1045,292,4
1045,296,5
1045,316,4
1045,317,3
1045,329,4
1045,333,4
1045,338,3
1045,344,4
1045,356,5
1045,357,4
1045,362,5
1045,364,5
1045,367,4
1045,368,4
1045,370,3.5
1045,380,4
1045,413,3
1045,435,3
1045,440,3
1045,441,3
1045,457,4
1045,466,3
1045,474,5
1045,480,4
1045,500,4
1045,520,4
1045,541,3
1045,543,5
1045,546,2
1045,551,3
1045,552,4
1045,569,2
1045,586,3
1045,587,2
1045,588,5
1045,589,5
1045,590,4
1045,593,4
1045,594,4
1045,595,5
1045,597,3
1045,639,2
1045,648,4
1045,671,4
1045,733,4
1045,765,4
1045,778,4
1045,780,3
1045,783,3
1045,784,4
1045,785,4
1045,788,2
1045,832,4.5
1045,849,3
1045,852,4
1045,858,5
1045,903,4
1045,919,3
1045,924,4
1045,934,3
1045,1005,2
1045,1020,3
1045,1021,2
1045,1028,4
1045,1029,4
1045,1033,4
1045,1035,5
1045,1036,3
1045,1037,4
1045,1042,3
1045,1059,5
1045,1060,5
1045,1073,4
1045,1080,4
1045,1097,5
1045,1101,4
1045,1127,4
1045,1136,5
1045,1196,5
1045,1197,5
1045,1198,4
1045,1210,5
1045,1213,5
1045,1221,4
1045,1225,4
1045,1240,3
1045,1242,5
1045,1246,5
1045,1258,5
1045,1259,3
1045,1265,3
1045,1270,3.5
1045,1282,5
1045,1285,3
1045,1291,5
1045,1302,5
1045,1307,3
1045,1356,4
1045,1367,3
1045,1370,4.5
1045,1371,3
1045,1372,5
1045,1374,3
1045,1375,4
1045,1376,3
1045,1377,2
1045,1390,2
1045,1391,3
1045,1393,5
1045,1396,4
1045,1407,4.5
1045,1431,4
1045,1442,4
1045,1457,4
1045,1476,3
1045,1485,4
1045,1500,3
1045,1517,5
1045,1527,4
1045,1566,4
1045,1569,4
1045,1573,5
1045,1580,3
1045,1584,5
1045,1591,4
1045,1608,4
1045,1610,4
1045,1615,3
1045,1639,4
1045,1641,4
1045,1642,2
1045,1653,4
1045,1676,4
1045,1682,4
1045,1688,4
1045,1704,5
1045,1721,4
1045,1729,4
1045,1732,5
1045,1753,4
1045,1769,3
1045,1777,4
1045,1784,4
1045,1862,3
1045,1863,2
1045,1866,5
1045,1883,3
1045,1909,4
1045,1921,5
1045,1923,5
1045,1934,3
1045,1961,4
1045,1968,4
1045,2005,3
1045,2006,5
1045,2011,3
1045,2012,3
1045,2021,3
1045,2028,5
1045,2042,3
1045,2046,3
1045,2052,2
1045,2064,4
1045,2078,5
1045,2080,4
1045,2081,5
1045,2082,3
1045,2083,5
1045,2087,4
1045,2094,3
1045,2096,4
1045,2105,3
1045,2106,5
1045,2108,2
1045,2115,4.5
1045,2124,4
1045,2140,4
1045,2174,3
1045,2195,4
1045,2231,5
1045,2268,5
1045,2302,3
1045,2311,4
1045,2324,5
1045,2329,5
1045,2355,5
1045,2396,4
1045,2407,2
1045,2431,5
1045,2470,1
1045,2485,4
1045,2492,4
1045,2501,4
1045,2502,5
1045,2504,4
1045,2528,4
1045,2541,4
1045,2571,5
1045,2580,5
1045,2598,4
1045,2605,2
1045,2606,3
1045,2616,4
1045,2628,4
1045,2657,5
1045,2672,1
1045,2683,4
1045,2687,4
1045,2694,5
1045,2700,5
1045,2706,4
1045,2707,4
1045,2710,4
1045,2712,3
1045,2716,4
1045,2718,3
1045,2731,4
1045,2746,3
1045,2762,5
1045,2763,4
1045,2771,5
1045,2791,4
1045,2797,4
1045,2804,3
1045,2841,4
1045,2858,5
1045,2890,5
1045,2915,4
1045,2916,4
1045,2918,5
1045,2944,3
1045,2947,4
1045,2959,5
1045,2985,2
1045,2987,4
1045,2997,4
1045,3004,3
1045,3033,4
1045,3052,4
1045,3082,4
1045,3087,3
1045,3114,5
1045,3147,5
1045,3175,3
1045,3176,4
1045,3177,4
1045,3196,4
1045,3243,2
1045,3247,3
1045,3248,2
1045,3249,3
1045,3253,4
1045,3254,4
1045,3255,3
1045,3258,3
1045,3268,1
1045,3269,3
1045,3270,1
1045,3273,4
1045,3274,3
1045,3285,3
1045,3298,4
1045,3301,4
1045,3360,3
1045,3385,2
1045,3387,2
1045,3394,3
1045,3396,4
1045,3408,4
1045,3421,4
1045,3439,1
1045,3481,4
1045,3484,3
1045,3489,3
1045,3510,4
1045,3534,4
1045,3536,4
1045,3549,4
1045,3552,5
1045,3555,4
1045,3565,4
1045,3578,5
1045,3617,4
1045,3717,5
1045,3752,4
1045,3753,5
1045,3793,5
1045,3798,5
1045,3897,3
1045,3911,3
1045,3972,5
1045,3996,5
1045,4011,5
1045,4016,5
1045,4022,5
1045,4033,4
1045,4034,4
1045,4104,1
1045,4299,5
1045,4306,5
1045,4308,5
1045,4369,5
1045,4502,1
1045,4623,3
1045,4638,3
1045,4718,5
1045,4734,5
1045,4886,5
1045,4896,4
1045,4901,5
1045,4929,3
1045,4958,4
1045,4963,5
1045,4974,4
1045,4979,3
1045,4980,2
1045,4993,5
1045,5103,3
1045,5151,4
1045,5218,3.5
1045,5220,2
1045,5283,5
1045,5307,3
1045,5308,3
1045,5313,3
1045,5349,5
1045,5378,5
1045,5418,5
1045,5445,4
1045,5481,4
1045,5500,5
1045,5502,5
1045,5528,5
1045,5568,2
1045,5582,3
1045,5585,1
1045,5589,3
1045,5620,3
1045,5630,5
1045,5989,5
1045,6287,5
1045,6333,5
1045,6365,5
1045,6373,4
1045,6377,5
1045,6539,5
1045,7173,5
1045,7294,4
1045,8360,5
1045,8528,5
1045,8636,3.5
1045,8665,5
1045,33004,4
1045,33145,4
1045,33493,5
1045,33495,3
1045,33679,5
1045,50872,5
1045,51080,4.5
1045,53121,4
1045,53125,4
1045,53322,5
1045,53993,4.5
1045,53996,4.5
1045,54272,5
1045,54286,4.5
1046,1,5
1046,10,3
1046,32,4
1046,39,3
1046,50,5
1046,110,5
1046,111,4
1046,153,4
1046,160,4
1046,161,3
1046,165,4
1046,173,5
1046,185,4
1046,208,3
1046,225,3
1046,231,3
1046,236,4
1046,253,4
1046,266,5
1046,282,3
1046,288,3
1046,292,5
1046,300,3
1046,315,3
1046,316,4
1046,318,4
1046,339,5
1046,344,3
1046,349,3
1046,364,5
1046,367,4
1046,380,5
1046,432,3
1046,434,4
1046,435,3
1046,454,5
1046,457,5
1046,588,5
1046,590,5
1046,592,3
1046,593,5
1046,595,5
1047,31,3
1047,47,3
1047,62,3
1047,141,2
1047,147,3.5
1047,150,3
1047,318,4
1047,356,4.5
1047,391,4.5
1047,500,1
1047,508,4
1047,539,3
1047,587,4
1047,590,3.5
1047,593,2
1047,597,3
1047,724,2
1047,1021,2
1047,1088,4
1047,1097,4
1047,1203,2.5
1047,1259,3
1047,1265,2
1047,1393,2.5
1047,1580,1.5
1047,1721,3.5
1047,1961,4
1047,1968,2.5
1047,2028,4
1047,2121,2.5
1047,2144,3
1047,2291,2.5
1047,2407,2
1047,2420,3.5
1047,2671,2
1047,2762,3
1047,2797,2
1047,2908,3.5
1047,2942,2.5
1047,2959,2
1047,3147,5
1047,3255,2.5
1047,3408,3
1047,3844,4
1047,3949,1
1047,3969,3.5
1047,4018,2.5
1047,4022,3
1047,4474,3.5
1047,4487,1.5
1047,4776,3.5
1047,4878,0.5
1047,4975,3
1047,5014,3
1047,5108,4
1047,5293,3
1047,5669,4
1047,5679,2
1047,5943,2
1047,5989,2
1047,5991,2
1047,6155,3
1047,6373,2
1047,6765,3
1047,6870,3.5
1047,7160,3
1047,8464,3
1047,8533,3.5
1047,8958,3.5
1047,8966,4
1047,30707,4
1047,30749,3
1047,30793,3
1047,30812,3
1047,31685,3
1047,33166,4.5
1047,40819,3.5
1047,45950,3
1047,47099,2.5
1047,47423,5
1047,48385,0.5
1047,49278,3.5
1047,49530,3
1047,49824,2.5
1047,51931,5
1047,53894,3.5
1047,55247,4
1047,56587,4
1047,59725,3.5
1047,63082,4
1047,63876,3
1047,68932,3.5
1047,69122,0.5
1047,69712,4
1047,72395,3.5
1047,72641,4
1047,72998,2.5
1047,79242,3
1047,80463,3.5
1047,81591,1.5
1047,81932,4
1047,82767,3.5
1047,84152,4.5
1047,88405,1
1047,88810,3.5
1047,91658,2.5
1047,96567,4
1047,96588,1.5
1047,96811,4
1047,97921,3.5
1047,97923,4
1047,97938,3.5
1047,100383,3.5
1047,101525,3.5
1047,104841,2
1047,105504,3.5
1047,106100,4
1047,106782,3.5
1047,108729,3
1047,111921,3.5
1047,112183,1.5
1047,112552,5
1047,112556,2
1047,112804,5
1047,117881,4
1047,132424,2.5
1047,137337,3.5
1047,139385,0.5
1047,140174,2.5
1047,140247,1
1047,140715,4
1047,145839,3.5
1047,146656,3.5
1047,148626,3
1047,159817,3
1047,160980,3.5
1047,161582,3.5
1047,163645,3
1047,166643,3
1047,171011,3
1048,48,4
1048,168,3.5
1048,172,3.5
1048,653,4
1048,780,3.5
1048,1193,3
1048,1320,4
1048,1356,4.5
1048,1485,4
1048,1527,4
1048,1580,5
1048,1584,4.5
1048,1625,4.5
1048,1653,4.5
1048,1690,4.5
1048,2081,4.5
1048,2115,5
1048,2194,4
1048,2353,3
1048,2571,5
1048,2617,4.5
1048,2791,2.5
1048,2797,4
1048,3623,2.5
1048,3793,3.5
1048,4886,5
1048,5349,4
1048,5445,4.5
1048,5882,4
1048,5903,4
1048,6333,3.5
1048,8371,4
1048,8636,4.5
1049,110,4
1049,318,4
1049,356,4
1049,527,4.5
1049,1097,4.5
1049,1200,4.5
1049,1214,4
1049,2028,4.5
1049,2571,4.5
1049,4022,4.5
1049,5218,4
1049,6377,4
1049,47099,4.5
1049,70286,4
1049,79091,4
1049,79132,4.5
1049,103335,4
1049,109487,4.5
1049,122920,4
1049,139385,4.5
1049,168252,4.5
1050,1,3
1050,32,3
1050,111,4
1050,165,3
1050,296,4
1050,318,3.5
1050,356,3
1050,541,4
1050,593,3.5
1050,596,2
1050,608,4
1050,741,3.5
1050,750,4
1050,783,2.5
1050,837,2.5
1050,858,4
1050,899,4
1050,903,4
1050,909,3
1050,914,3
1050,923,4
1050,924,4.5
1050,969,3.5
1050,1028,3
1050,1036,3.5
1050,1079,2.5
1050,1080,3.5
1050,1101,2.5
1050,1136,4
1050,1148,3.5
1050,1198,3.5
1050,1199,4
1050,1201,4
1050,1204,4.5
1050,1206,4
1050,1208,4.5
1050,1223,3
1050,1225,3.5
1050,1230,3.5
1050,1232,4
1050,1251,4.5
1050,1252,4
1050,1253,3
1050,1258,4
1050,1263,3.5
1050,1273,3
1050,1274,4
1050,1278,3.5
1050,1281,3.5
1050,1289,3
1050,1291,3
1050,1367,2
1050,1370,3
1050,1377,3
1050,1380,2.5
1050,1387,3
1050,1391,3
1050,1566,2.5
1050,1580,2.5
1050,1682,2.5
1050,1721,3
1050,1732,3.5
1050,1921,3
1050,1968,2.5
1050,2006,2.5
1050,2018,2.5
1050,2019,4
1050,2160,4
1050,2164,1
1050,2420,2.5
1050,2553,3
1050,2571,2.5
1050,2657,3
1050,2712,3.5
1050,2732,4
1050,2925,3.5
1050,2947,3.5
1050,2959,3
1050,3000,3.5
1050,3022,3
1050,3034,3
1050,3114,3
1050,3168,3.5
1050,3221,3.5
1050,3415,4
1050,3462,3.5
1050,3730,4
1050,3868,3
1050,3949,3
1050,4226,3
1050,4282,3.5
1050,4306,2
1050,4399,3.5
1050,4658,3.5
1050,4886,3
1050,4896,2.5
1050,4914,4
1050,4928,4
1050,5004,3
1050,5021,3
1050,5218,2
1050,5459,2
1050,5618,4
1050,5669,2.5
1050,5810,2
1050,5816,2.5
1050,5932,3.5
1050,6239,2.5
1050,6377,3
1050,6539,3
1050,6662,3
1050,6663,3
1050,6666,3.5
1050,6711,3
1050,6773,3.5
1050,6807,3
1050,6874,3.5
1050,6975,3.5
1050,7063,3.5
1050,7206,3.5
1050,7247,3
1050,7327,4
1050,7396,4
1050,7438,3.5
1050,7700,4
1050,7748,4
1050,8143,3.5
1050,8157,3
1050,8235,3
1050,8253,3.5
1050,8361,1
1050,8368,3
1050,8379,3
1050,8879,3
1050,8928,4
1050,8961,3
1050,8974,2
1050,26258,4
1050,26326,4
1050,26422,3
1050,26729,3.5
1050,27156,4
1050,27513,3
1050,27773,3
1050,30793,1.5
1050,32031,2
1050,32657,3.5
1050,32659,2.5
1050,32875,3
1050,32898,3.5
1050,33781,2.5
1050,33794,2.5
1050,37545,3
1050,38038,3
1050,41566,2
1050,44022,1.5
1050,44555,3.5
1050,44719,2.5
1050,45517,2
1050,45880,2.5
1050,46062,1
1050,46578,3
1050,46862,3.5
1050,47099,2
1050,48385,3
1050,48780,2.5
1050,49272,2.5
1050,50872,3
1050,52885,3
1050,54272,2.5
1050,55247,2.5
1050,56174,1.5
1050,58559,3
1050,59615,2
1050,59784,2.5
1050,60397,2.5
1050,62336,3.5
1050,62644,2.5
1050,63082,2.5
1050,63312,2
1050,64278,3.5
1050,66335,2.5
1050,69122,1
1050,69644,1
1050,71156,2.5
1050,71264,2
1050,72378,1
1050,72998,2
1050,74458,2.5
1050,78499,2
1050,79132,2.5
1050,79224,2
1050,79702,2
1050,81018,3
1050,81562,2
1050,82848,3.5
1050,85796,2
1050,87222,2
1050,88911,3
1050,89774,2.5
1050,90522,1.5
1050,90746,2.5
1050,91094,1.5
1050,92046,3
1050,92427,1
1050,92475,4
1050,93114,3
1050,93326,1
1050,94677,2
1050,94864,1.5
1050,95543,1
1050,96079,2.5
1050,96606,2.5
1050,96610,2
1050,97225,2
1050,97304,3.5
1050,97923,2.5
1050,97938,2
1050,99114,3
1050,100498,1
1050,101072,2.5
1050,102407,2.5
1050,103171,1
1050,103228,2
1050,103335,1.5
1050,104283,3.5
1050,104841,1.5
1050,104913,2.5
1050,105250,3.5
1050,106782,3
1050,107338,2.5
1050,107565,1.5
1050,108932,2.5
1050,109374,3
1050,109487,2.5
1050,110102,2
1050,111732,3.5
1050,111921,2.5
1050,112183,3
1050,112552,2.5
1050,113374,3
1050,114335,3
1050,115203,3
1050,116797,2.5
1050,117176,2
1050,117529,1.5
1050,122882,3
1050,122898,0.5
1050,122904,1.5
1050,122918,1
1050,127146,3
1050,128360,2.5
1050,128620,3.5
1050,128695,2.5
1050,134170,2.5
1050,134515,3
1050,135143,2
1050,135456,3
1050,135887,1
1050,136018,2
1050,136020,2
1050,136305,1
1050,136564,2.5
1050,136864,1.5
1050,137857,2
1050,138208,2.5
1050,139385,2.5
1050,139644,3
1050,140928,2.5
1050,142074,1.5
1050,142448,2
1050,142602,1
1050,142961,2.5
1050,142997,2
1050,143859,2
1050,143969,1
1050,148626,3
1050,149406,2
1050,151759,2.5
1050,152081,2.5
1050,156607,1
1050,158238,3
1050,160569,1
1050,164280,3.5
1050,165969,3.5
1050,167370,1.5
1050,168254,1.5
1050,168492,3.5
1050,170705,3.5
1050,170875,1
1050,171701,3.5
1050,171759,3
1050,172013,3
1050,172461,3
1050,174055,2.5
1050,174141,3.5
1050,174403,2.5
1050,174737,3
1050,175485,0.5
1050,175661,1.5
1050,175693,2.5
1050,175705,3.5
1050,175707,3
1050,175743,3
1050,175781,3
1050,176101,1
1050,176371,3
1050,179073,3
1050,188301,3
1050,190183,3.5
1051,2,4.5
1051,3,4
1051,7,4
1051,36,3
1051,65,3.5
1051,70,5
1051,76,5
1051,93,3
1051,111,5
1051,141,3.5
1051,170,4
1051,177,4
1051,186,3.5
1051,230,2.5
1051,236,5
1051,247,5
1051,260,5
1051,316,4.5
1051,317,3.5
1051,327,1.5
1051,333,2
1051,339,4
1051,344,3
1051,377,3
1051,380,4
1051,383,3
1051,387,3.5
1051,433,3.5
1051,442,1.5
1051,466,3.5
1051,468,4.5
1051,479,2
1051,482,3.5
1051,497,5
1051,505,4
1051,520,4.5
1051,522,3.5
1051,527,3
1051,551,5
1051,555,4.5
1051,589,5
1051,593,5
1051,597,3.5
1051,610,4
1051,616,4
1051,653,4
1051,661,3
1051,708,4
1051,719,4.5
1051,781,4
1051,804,5
1051,829,4
1051,849,4.5
1051,858,3.5
1051,912,3
1051,919,2
1051,924,5
1051,934,1
1051,953,5
1051,965,5
1051,1009,3.5
1051,1011,1.5
1051,1014,0.5
1051,1024,4
1051,1033,4
1051,1079,5
1051,1088,4
1051,1090,3
1051,1093,5
1051,1186,4.5
1051,1196,5
1051,1200,5
1051,1201,4
1051,1214,5
1051,1215,5
1051,1224,5
1051,1235,5
1051,1243,5
1051,1244,4
1051,1249,5
1051,1257,4.5
1051,1267,4
1051,1272,5
1051,1276,5
1051,1287,3.5
1051,1298,5
1051,1301,4.5
1051,1302,5
1051,1304,5
1051,1350,4.5
1051,1371,5
1051,1373,5
1051,1391,4.5
1051,1407,0.5
1051,1457,3.5
1051,1479,4.5
1051,1499,0.5
1051,1500,5
1051,1580,5
1051,1591,1
1051,1608,3
1051,1639,5
1051,1641,4
1051,1645,5
1051,1663,5
1051,1665,4
1051,1674,5
1051,1688,3
1051,1690,3
1051,1748,4
1051,1753,3.5
1051,1777,3
1051,1784,5
1051,1792,0.5
1051,1805,0.5
1051,1834,4
1051,1845,5
1051,1873,5
1051,1918,3
1051,1953,5
1051,1967,5
1051,1991,3
1051,1994,4
1051,1997,5
1051,1999,5
1051,2011,3.5
1051,2015,4
1051,2023,3.5
1051,2033,4.5
1051,2054,3
1051,2060,3.5
1051,2097,2.5
1051,2100,4
1051,2123,3
1051,2124,4
1051,2133,3.5
1051,2137,3
1051,2140,5
1051,2148,4
1051,2150,3
1051,2151,3.5
1051,2159,4
1051,2167,4
1051,2169,4
1051,2183,5
1051,2194,5
1051,2248,5
1051,2249,5
1051,2265,2.5
1051,2279,1.5
1051,2282,4.5
1051,2291,4
1051,2301,5
1051,2302,5
1051,2321,5
1051,2322,4
1051,2356,3.5
1051,2363,2.5
1051,2371,3.5
1051,2374,4
1051,2375,5
1051,2376,3.5
1051,2379,2
1051,2380,1.5
1051,2391,4.5
1051,2393,0.5
1051,2402,1
1051,2407,3.5
1051,2408,3
1051,2420,3
1051,2454,4
1051,2455,4.5
1051,2470,4
1051,2490,3
1051,2524,3.5
1051,2533,3.5
1051,2554,4
1051,2580,5
1051,2587,3
1051,2598,3.5
1051,2605,4
1051,2613,5
1051,2615,4.5
1051,2617,0.5
1051,2634,3
1051,2641,1.5
1051,2644,3.5
1051,2661,3
1051,2664,4
1051,2668,2.5
1051,2683,0.5
1051,2701,0.5
1051,2724,3.5
1051,2746,3
1051,2752,2.5
1051,2762,5
1051,2788,5
1051,2791,4
1051,2797,5
1051,2802,3
1051,2808,2.5
