userId,movieId,rating,tmdbId
202,1291,4,89
209,1291,5,89
212,1291,4,89
213,1291,4,89
215,1291,3.5,89
217,1291,5,89
219,1291,4.5,89
220,1291,5,89
226,1291,4.5,89
231,1291,4,89
232,1291,3.5,89
234,1291,3,89
239,1291,4.5,89
247,1291,4,89
248,1291,4,89
249,1291,4.5,89
266,1291,5,89
268,1291,2,89
274,1291,3.5,89
279,1291,4.5,89
288,1291,5,89
292,1291,4.5,89
294,1291,3,89
298,1291,4,89
304,1291,5,89
307,1291,3.5,89
308,1291,0.5,89
313,1291,4,89
328,1291,4,89
330,1291,3.5,89
332,1291,4,89
334,1291,3.5,89
339,1291,4,89
356,1291,4.5,89
357,1291,3.5,89
368,1291,2,89
370,1291,4,89
372,1291,5,89
376,1291,4,89
380,1291,5,89
381,1291,3.5,89
385,1291,5,89
387,1291,3.5,89
391,1291,4,89
393,1291,5,89
399,1291,4.5,89
403,1291,4.5,89
407,1291,4,89
408,1291,5,89
414,1291,4,89
425,1291,4,89
428,1291,3,89
434,1291,4.5,89
437,1291,4,89
439,1291,3,89
448,1291,4,89
452,1291,4,89
469,1291,3,89
474,1291,4,89
475,1291,5,89
477,1291,4,89
480,1291,5,89
483,1291,5,89
489,1291,4,89
493,1291,3,89
494,1291,5,89
514,1291,4,89
520,1291,4,89
522,1291,4.5,89
524,1291,5,89
527,1291,4,89
528,1291,3.5,89
531,1291,5,89
532,1291,5,89
534,1291,4.5,89
549,1291,3,89
551,1291,3,89
557,1291,4,89
560,1291,4,89
561,1291,4.5,89
570,1291,4,89
572,1291,4,89
573,1291,5,89
577,1291,4,89
580,1291,4,89
586,1291,4,89
590,1291,4,89
596,1291,3.5,89
597,1291,5,89
599,1291,4,89
600,1291,4,89
603,1291,3,89
606,1291,4,89
607,1291,4,89
608,1291,4,89
610,1291,4.5,89
1,1298,5,12104
51,1298,5,12104
53,1298,5,12104
91,1298,4,12104
132,1298,3,12104
177,1298,2,12104
182,1298,3.5,12104
233,1298,4,12104
246,1298,4,12104
266,1298,5,12104
274,1298,3.5,12104
282,1298,5,12104
288,1298,3,12104
312,1298,4,12104
325,1298,4,12104
368,1298,3,12104
369,1298,4,12104
385,1298,4,12104
414,1298,4,12104
555,1298,3,12104
568,1298,5,12104
599,1298,2.5,12104
603,1298,1,12104
1,1348,4,653
64,1348,4,653
74,1348,4,653
83,1348,3,653
103,1348,4,653
177,1348,2,653
312,1348,5,653
346,1348,4,653
380,1348,4,653
387,1348,3.5,653
391,1348,4,653
469,1348,4,653
474,1348,2.5,653
533,1348,3,653
571,1348,3,653
600,1348,2.5,653
1,1377,3,364
19,1377,3,364
45,1377,2,364
50,1377,3,364
57,1377,2,364
68,1377,3.5,364
82,1377,2.5,364
91,1377,3,364
93,1377,4,364
115,1377,1,364
122,1377,4.5,364
135,1377,2,364
155,1377,3,364
160,1377,3,364
166,1377,3.5,364
177,1377,3,364
182,1377,4,364
197,1377,4,364
199,1377,1,364
201,1377,2,364
217,1377,3,364
219,1377,3.5,364
234,1377,5,364
244,1377,4,364
268,1377,3,364
274,1377,2.5,364
288,1377,3,364
294,1377,2,364
304,1377,2,364
313,1377,4,364
318,1377,3.5,364
323,1377,2,364
368,1377,2,364
371,1377,3.5,364
380,1377,3,364
385,1377,3,364
387,1377,2,364
414,1377,4,364
428,1377,1,364
438,1377,3,364
448,1377,3,364
469,1377,4,364
474,1377,2,364
480,1377,3.5,364
483,1377,3.5,364
489,1377,3.5,364
495,1377,4,364
534,1377,3.5,364
542,1377,4,364
555,1377,3,364
573,1377,4,364
580,1377,3,364
590,1377,2.5,364
596,1377,3,364
597,1377,3,364
599,1377,4.5,364
603,1377,2,364
605,1377,4,364
607,1377,3,364
608,1377,2.5,364
1,1396,3,2322
19,1396,3,2322
24,1396,4,2322
27,1396,3,2322
36,1396,1.5,2322
39,1396,3,2322
45,1396,4,2322
64,1396,3.5,2322
91,1396,4,2322
95,1396,4,2322
140,1396,3,2322
147,1396,4,2322
167,1396,3.5,2322
182,1396,2.5,2322
194,1396,3.5,2322
202,1396,3,2322
217,1396,5,2322
239,1396,3.5,2322
286,1396,3,2322
288,1396,3,2322
292,1396,3.5,2322
294,1396,4,2322
304,1396,4,2322
310,1396,4,2322
312,1396,3,2322
313,1396,3,2322
323,1396,4,2322
354,1396,2.5,2322
368,1396,3,2322
376,1396,4,2322
385,1396,3,2322
391,1396,3,2322
414,1396,4,2322
437,1396,4,2322
438,1396,4,2322
448,1396,4,2322
474,1396,4,2322
480,1396,2.5,2322
510,1396,3.5,2322
514,1396,4.5,2322
555,1396,3,2322
570,1396,4,2322
572,1396,4,2322
577,1396,4,2322
599,1396,2.5,2322
608,1396,4,2322
1,1408,3,9361
11,1408,5,9361
29,1408,5,9361
39,1408,4,9361
64,1408,5,9361
68,1408,5,9361
84,1408,4,9361
91,1408,4,9361
104,1408,3,9361
140,1408,4,9361
156,1408,4,9361
177,1408,2.5,9361
182,1408,2.5,9361
183,1408,4,9361
222,1408,3.5,9361
234,1408,3,9361
244,1408,5,9361
249,1408,4,9361
250,1408,4.5,9361
274,1408,3,9361
288,1408,3,9361
304,1408,3,9361
312,1408,4,9361
323,1408,2.5,9361
368,1408,3,9361
372,1408,5,9361
385,1408,4,9361
391,1408,4,9361
414,1408,5,9361
438,1408,5,9361
448,1408,2,9361
467,1408,3,9361
474,1408,4,9361
480,1408,5,9361
489,1408,4,9361
561,1408,4.5,9361
572,1408,3,9361
580,1408,3.5,9361
599,1408,4,9361
1,1445,3,14908
217,1445,1,14908
294,1445,3,14908
368,1445,2,14908
414,1445,2,14908
555,1445,3,14908
599,1445,1,14908
1,1473,4,19952
1,1500,4,9434
4,1500,4,9434
19,1500,2,9434
33,1500,4,9434
36,1500,2,9434
39,1500,4,9434
42,1500,5,9434
45,1500,3,9434
51,1500,5,9434
57,1500,3,9434
66,1500,4.5,9434
68,1500,2.5,9434
91,1500,3,9434
100,1500,4.5,9434
140,1500,5,9434
166,1500,5,9434
167,1500,3.5,9434
182,1500,2,9434
194,1500,3.5,9434
199,1500,3,9434
200,1500,5,9434
202,1500,5,9434
215,1500,3,9434
219,1500,2.5,9434
249,1500,4,9434
257,1500,2,9434
260,1500,4.5,9434
263,1500,3,9434
266,1500,3,9434
274,1500,3.5,9434
275,1500,5,9434
283,1500,2,9434
287,1500,2,9434
288,1500,3,9434
294,1500,4,9434
304,1500,4,9434
307,1500,2.5,9434
313,1500,4,9434
330,1500,2.5,9434
356,1500,5,9434
357,1500,2.5,9434
368,1500,3,9434
369,1500,4.5,9434
370,1500,3.5,9434
381,1500,4,9434
410,1500,2,9434
414,1500,5,9434
425,1500,2.5,9434
428,1500,3,9434
438,1500,4,9434
469,1500,4,9434
474,1500,4,9434
480,1500,3.5,9434
522,1500,4.5,9434
555,1500,4,9434
562,1500,4,9434
597,1500,5,9434
603,1500,4,9434
608,1500,4,9434
1,1517,5,816
4,1517,4,816
7,1517,3.5,816
18,1517,2.5,816
19,1517,3,816
28,1517,2.5,816
42,1517,5,816
44,1517,4,816
45,1517,5,816
57,1517,4,816
64,1517,4,816
66,1517,4,816
68,1517,4,816
82,1517,3.5,816
89,1517,2.5,816
91,1517,3.5,816
100,1517,4,816
104,1517,2,816
111,1517,4,816
124,1517,4,816
129,1517,3.5,816
132,1517,3,816
135,1517,5,816
141,1517,3,816
144,1517,2.5,816
155,1517,3,816
156,1517,3,816
166,1517,3.5,816
169,1517,4,816
177,1517,3,816
182,1517,2,816
199,1517,5,816
200,1517,3.5,816
201,1517,4,816
218,1517,4,816
219,1517,4,816
220,1517,3.5,816
226,1517,4,816
249,1517,4,816
259,1517,3,816
266,1517,4,816
274,1517,4,816
275,1517,3,816
282,1517,4.5,816
283,1517,4,816
287,1517,1.5,816
294,1517,1,816
298,1517,2.5,816
303,1517,3,816
304,1517,2,816
307,1517,3.5,816
310,1517,4,816
311,1517,3,816
322,1517,4,816
325,1517,4,816
330,1517,4,816
357,1517,3,816
363,1517,4,816
367,1517,1,816
376,1517,2,816
377,1517,4.5,816
380,1517,3,816
381,1517,3,816
382,1517,3.5,816
385,1517,3,816
387,1517,3.5,816
408,1517,4,816
410,1517,2,816
414,1517,5,816
415,1517,3.5,816
420,1517,4.5,816
425,1517,3.5,816
434,1517,4,816
438,1517,3.5,816
441,1517,5,816
448,1517,4,816
452,1517,5,816
462,1517,2.5,816
474,1517,3.5,816
477,1517,3.5,816
480,1517,3.5,816
482,1517,4,816
483,1517,3.5,816
489,1517,2,816
495,1517,5,816
509,1517,3.5,816
514,1517,3.5,816
525,1517,3,816
534,1517,4,816
554,1517,2,816
555,1517,5,816
561,1517,3.5,816
573,1517,4.5,816
590,1517,3.5,816
597,1517,5,816
599,1517,3.5,816
600,1517,3,816
603,1517,4,816
605,1517,4,816
608,1517,3,816
1,1552,4,1701
11,1552,4,1701
19,1552,3,1701
42,1552,3,1701
44,1552,4,1701
57,1552,1,1701
59,1552,3,1701
64,1552,2,1701
68,1552,3.5,1701
78,1552,4,1701
82,1552,3.5,1701
91,1552,3,1701
93,1552,4,1701
135,1552,2,1701
140,1552,3,1701
160,1552,1,1701
177,1552,2,1701
182,1552,3,1701
196,1552,4,1701
217,1552,3,1701
219,1552,3,1701
239,1552,3,1701
249,1552,4,1701
274,1552,4,1701
288,1552,4,1701
292,1552,4,1701
294,1552,2,1701
304,1552,4,1701
305,1552,1.5,1701
307,1552,3,1701
318,1552,4,1701
352,1552,4,1701
354,1552,3.5,1701
361,1552,3.5,1701
363,1552,3,1701
368,1552,3,1701
380,1552,4,1701
381,1552,2.5,1701
387,1552,2.5,1701
414,1552,3,1701
418,1552,0.5,1701
425,1552,4,1701
428,1552,1.5,1701
438,1552,3.5,1701
448,1552,0.5,1701
453,1552,3,1701
463,1552,4.5,1701
464,1552,4,1701
474,1552,3.5,1701
483,1552,2.5,1701
495,1552,3,1701
517,1552,1.5,1701
561,1552,2.5,1701
590,1552,3,1701
597,1552,4,1701
599,1552,3,1701
600,1552,1,1701
607,1552,5,1701
608,1552,3,1701
1,1573,5,754
11,1573,3,754
19,1573,4,754
21,1573,2.5,754
42,1573,4,754
45,1573,5,754
57,1573,2,754
59,1573,5,754
68,1573,3,754
82,1573,4,754
91,1573,3,754
129,1573,3.5,754
135,1573,4,754
140,1573,3,754
144,1573,3,754
160,1573,1,754
164,1573,3,754
165,1573,3,754
177,1573,3.5,754
182,1573,3.5,754
186,1573,4,754
195,1573,3,754
198,1573,4,754
201,1573,4,754
217,1573,2,754
219,1573,3,754
226,1573,2.5,754
230,1573,3.5,754
234,1573,4,754
239,1573,3,754
244,1573,2,754
249,1573,4,754
265,1573,2,754
266,1573,4,754
274,1573,4,754
286,1573,3.5,754
288,1573,2,754
292,1573,2,754
297,1573,4,754
301,1573,4.5,754
304,1573,4,754
312,1573,3,754
325,1573,4,754
330,1573,0.5,754
332,1573,4,754
354,1573,4,754
356,1573,4,754
368,1573,3,754
380,1573,5,754
391,1573,1,754
414,1573,3,754
418,1573,0.5,754
419,1573,3.5,754
425,1573,3,754
438,1573,4,754
448,1573,3,754
452,1573,5,754
453,1573,5,754
465,1573,3,754
474,1573,4.5,754
480,1573,3.5,754
482,1573,4,754
483,1573,2.5,754
489,1573,3,754
493,1573,4,754
555,1573,5,754
561,1573,2.5,754
570,1573,2.5,754
573,1573,4.5,754
577,1573,3,754
579,1573,5,754
597,1573,3,754
599,1573,3.5,754
600,1573,2.5,754
603,1573,5,754
608,1573,2.5,754
610,1573,3.5,754
1,1580,3,607
4,1580,3,607
18,1580,3.5,607
19,1580,2,607
21,1580,4.5,607
24,1580,4,607
27,1580,3,607
28,1580,3,607
33,1580,3,607
34,1580,2.5,607
42,1580,4,607
45,1580,3,607
47,1580,1.5,607
48,1580,5,607
50,1580,2.5,607
51,1580,5,607
57,1580,4,607
59,1580,3,607
62,1580,3,607
63,1580,2,607
64,1580,3.5,607
67,1580,4,607
68,1580,4,607
69,1580,4,607
79,1580,4,607
82,1580,4,607
89,1580,1.5,607
91,1580,3.5,607
93,1580,5,607
100,1580,4,607
104,1580,3,607
111,1580,3,607
115,1580,4,607
119,1580,4,607
125,1580,4,607
135,1580,4,607
137,1580,3.5,607
140,1580,3,607
141,1580,3.5,607
144,1580,3.5,607
149,1580,2,607
153,1580,0.5,607
154,1580,3.5,607
155,1580,4,607
156,1580,3,607
160,1580,2,607
164,1580,5,607
166,1580,4,607
167,1580,3.5,607
169,1580,3.5,607
172,1580,3.5,607
177,1580,3.5,607
182,1580,2.5,607
183,1580,4,607
186,1580,4,607
187,1580,2,607
198,1580,4,607
199,1580,4,607
200,1580,4,607
201,1580,4,607
202,1580,4,607
217,1580,5,607
219,1580,3,607
220,1580,5,607
226,1580,3.5,607
230,1580,3.5,607
232,1580,3.5,607
233,1580,3,607
234,1580,4,607
237,1580,4.5,607
239,1580,4,607
244,1580,4,607
249,1580,4.5,607
254,1580,2.5,607
263,1580,3,607
264,1580,4.5,607
265,1580,3,607
266,1580,3,607
268,1580,3,607
272,1580,4,607
274,1580,3,607
275,1580,3,607
280,1580,3.5,607
282,1580,4,607
283,1580,4,607
286,1580,3,607
288,1580,4,607
292,1580,4,607
294,1580,4,607
298,1580,3,607
303,1580,5,607
304,1580,5,607
307,1580,2,607
313,1580,4,607
318,1580,4,607
322,1580,3.5,607
330,1580,4,607
334,1580,3.5,607
339,1580,2,607
352,1580,2.5,607
354,1580,3.5,607
355,1580,4,607
357,1580,3.5,607
359,1580,2,607
361,1580,3.5,607
367,1580,4,607
368,1580,3,607
369,1580,1,607
376,1580,4,607
380,1580,5,607
381,1580,4,607
391,1580,2,607
399,1580,0.5,607
401,1580,2,607
414,1580,4,607
415,1580,3.5,607
416,1580,2,607
420,1580,3.5,607
425,1580,3.5,607
428,1580,1.5,607
434,1580,3.5,607
438,1580,4,607
448,1580,4,607
450,1580,3,607
452,1580,4,607
453,1580,4,607
462,1580,4,607
469,1580,3,607
474,1580,4.5,607
475,1580,5,607
477,1580,4,607
480,1580,3.5,607
483,1580,2,607
484,1580,3.5,607
489,1580,3,607
495,1580,3.5,607
500,1580,4,607
517,1580,3,607
520,1580,5,607
522,1580,4,607
532,1580,5,607
534,1580,4,607
542,1580,3.5,607
543,1580,5,607
555,1580,2,607
557,1580,3,607
559,1580,5,607
560,1580,4,607
561,1580,3,607
570,1580,4,607
573,1580,4.5,607
577,1580,3,607
579,1580,4,607
580,1580,4,607
586,1580,5,607
587,1580,4,607
590,1580,3.5,607
593,1580,1.5,607
594,1580,4.5,607
597,1580,3,607
599,1580,3,607
603,1580,4,607
606,1580,2.5,607
607,1580,3,607
608,1580,3.5,607
1,1587,5,9387
3,1587,4.5,9387
28,1587,2.5,9387
68,1587,3.5,9387
96,1587,2,9387
160,1587,1,9387
164,1587,3,9387
202,1587,5,9387
217,1587,1,9387
234,1587,3,9387
288,1587,4,9387
294,1587,4,9387
298,1587,3,9387
304,1587,2,9387
305,1587,2.5,9387
313,1587,5,9387
325,1587,3,9387
361,1587,1,9387
368,1587,2,9387
380,1587,4,9387
382,1587,3.5,9387
414,1587,5,9387
428,1587,2.5,9387
469,1587,4,9387
489,1587,4.5,9387
514,1587,3,9387
527,1587,5,9387
555,1587,2,9387
561,1587,4,9387
590,1587,3,9387
599,1587,3.5,9387
1,1617,5,2118
4,1617,2,2118
7,1617,3,2118
16,1617,3.5,2118
18,1617,4,2118
19,1617,4,2118
23,1617,3.5,2118
28,1617,3,2118
29,1617,5,2118
33,1617,5,2118
36,1617,4.5,2118
39,1617,2,2118
42,1617,2,2118
57,1617,5,2118
59,1617,4,2118
63,1617,4,2118
64,1617,4,2118
68,1617,3.5,2118
74,1617,4.5,2118
91,1617,2.5,2118
95,1617,4,2118
96,1617,5,2118
105,1617,4.5,2118
113,1617,5,2118
115,1617,4,2118
124,1617,4,2118
128,1617,3,2118
131,1617,4,2118
140,1617,4,2118
156,1617,5,2118
163,1617,3,2118
166,1617,4.5,2118
168,1617,4.5,2118
182,1617,3.5,2118
187,1617,4,2118
198,1617,4,2118
199,1617,5,2118
202,1617,4,2118
215,1617,4,2118
216,1617,5,2118
217,1617,3,2118
219,1617,4.5,2118
221,1617,5,2118
249,1617,4.5,2118
254,1617,4.5,2118
263,1617,5,2118
266,1617,4,2118
275,1617,4,2118
288,1617,4.5,2118
290,1617,4,2118
293,1617,3,2118
294,1617,3,2118
297,1617,4,2118
305,1617,4,2118
307,1617,3.5,2118
312,1617,4,2118
317,1617,4,2118
322,1617,3.5,2118
332,1617,4,2118
339,1617,5,2118
343,1617,4,2118
346,1617,3.5,2118
360,1617,5,2118
362,1617,4,2118
368,1617,4,2118
380,1617,5,2118
387,1617,4.5,2118
391,1617,4,2118
405,1617,4,2118
412,1617,5,2118
414,1617,5,2118
422,1617,4,2118
425,1617,3.5,2118
438,1617,5,2118
448,1617,4,2118
452,1617,5,2118
453,1617,4,2118
462,1617,4,2118
464,1617,5,2118
465,1617,5,2118
469,1617,5,2118
474,1617,5,2118
481,1617,5,2118
489,1617,4.5,2118
495,1617,4.5,2118
514,1617,4,2118
517,1617,0.5,2118
522,1617,3.5,2118
552,1617,4.5,2118
580,1617,4,2118
590,1617,3.5,2118
593,1617,4,2118
597,1617,5,2118
599,1617,3.5,2118
600,1617,3,2118
603,1617,5,2118
608,1617,3,2118
1,1620,4,9437
57,1620,2,9437
68,1620,3,9437
160,1620,0.5,9437
265,1620,3,9437
288,1620,3,9437
297,1620,2,9437
360,1620,5,9437
414,1620,3,9437
448,1620,4,9437
452,1620,5,9437
481,1620,3,9437
608,1620,3,9437
1,1625,5,2649
18,1625,3.5,2649
19,1625,4,2649
28,1625,2,2649
42,1625,4,2649
48,1625,4.5,2649
59,1625,5,2649
64,1625,3,2649
66,1625,4.5,2649
68,1625,2,2649
80,1625,4.5,2649
88,1625,3.5,2649
96,1625,4,2649
118,1625,4,2649
125,1625,5,2649
129,1625,4,2649
135,1625,3,2649
163,1625,4,2649
182,1625,4.5,2649
198,1625,2,2649
199,1625,2,2649
202,1625,3,2649
218,1625,2,2649
219,1625,3.5,2649
237,1625,4.5,2649
239,1625,4.5,2649
246,1625,5,2649
247,1625,3,2649
249,1625,4.5,2649
261,1625,3.5,2649
268,1625,3,2649
275,1625,5,2649
286,1625,4,2649
298,1625,1.5,2649
305,1625,2.5,2649
313,1625,5,2649
318,1625,3.5,2649
322,1625,5,2649
325,1625,4,2649
332,1625,3.5,2649
334,1625,3,2649
336,1625,3.5,2649
339,1625,4,2649
346,1625,2.5,2649
352,1625,4.5,2649
354,1625,3.5,2649
360,1625,5,2649
362,1625,4,2649
368,1625,4,2649
369,1625,4.5,2649
393,1625,3,2649
396,1625,3.5,2649
405,1625,4,2649
414,1625,4,2649
417,1625,4.5,2649
424,1625,4.5,2649
425,1625,4,2649
431,1625,4,2649
432,1625,4.5,2649
464,1625,5,2649
465,1625,4,2649
469,1625,4,2649
474,1625,4,2649
480,1625,2,2649
483,1625,4,2649
484,1625,2.5,2649
502,1625,0.5,2649
514,1625,2.5,2649
520,1625,4,2649
562,1625,4.5,2649
570,1625,4,2649
573,1625,4.5,2649
580,1625,4,2649
599,1625,2.5,2649
603,1625,1,2649
607,1625,5,2649
608,1625,4,2649
1,1644,3,3597
19,1644,2,3597
42,1644,2,3597
64,1644,2.5,3597
68,1644,4,3597
91,1644,3.5,3597
111,1644,0.5,3597
124,1644,2.5,3597
132,1644,1.5,3597
177,1644,2.5,3597
182,1644,3.5,3597
198,1644,3,3597
226,1644,2,3597
249,1644,2.5,3597
274,1644,3.5,3597
287,1644,0.5,3597
301,1644,0.5,3597
312,1644,1,3597
406,1644,2,3597
414,1644,2,3597
442,1644,0.5,3597
483,1644,1,3597
484,1644,3,3597
489,1644,0.5,3597
514,1644,2,3597
552,1644,1.5,3597
571,1644,3,3597
590,1644,2,3597
596,1644,2.5,3597
599,1644,2,3597
600,1644,2,3597
608,1644,3,3597
1,1676,3,563
18,1676,3.5,563
19,1676,2,563
45,1676,4,563
57,1676,4,563
68,1676,2,563
80,1676,3.5,563
83,1676,3.5,563
91,1676,4,563
93,1676,4,563
111,1676,2,563
122,1676,4.5,563
129,1676,5,563
135,1676,3,563
149,1676,5,563
160,1676,1,563
163,1676,3,563
182,1676,4.5,563
186,1676,4,563
198,1676,4,563
199,1676,2,563
200,1676,3,563
201,1676,2,563
217,1676,2,563
219,1676,3,563
230,1676,3,563
239,1676,4,563
249,1676,4,563
265,1676,4,563
274,1676,4.5,563
279,1676,3,563
292,1676,3,563
294,1676,3,563
298,1676,3.5,563
304,1676,4,563
305,1676,3.5,563
313,1676,4,563
316,1676,2.5,563
325,1676,4,563
330,1676,4,563
331,1676,4,563
332,1676,2,563
352,1676,3,563
354,1676,4.5,563
356,1676,3,563
368,1676,2,563
370,1676,3.5,563
371,1676,4,563
380,1676,5,563
391,1676,1,563
414,1676,4,563
425,1676,3.5,563
428,1676,3.5,563
435,1676,3,563
438,1676,4,563
448,1676,4,563
452,1676,5,563
453,1676,1,563
457,1676,3,563
462,1676,5,563
469,1676,1,563
474,1676,2,563
475,1676,4.5,563
477,1676,2,563
480,1676,3,563
481,1676,3,563
483,1676,3,563
489,1676,3.5,563
495,1676,3.5,563
534,1676,4,563
555,1676,1,563
560,1676,4.5,563
580,1676,4,563
590,1676,2.5,563
594,1676,4.5,563
599,1676,3,563
600,1676,0.5,563
603,1676,5,563
608,1676,3.5,563
610,1676,5,563
1,1732,5,115
4,1732,4,115
17,1732,5,115
18,1732,4.5,115
19,1732,3,115
28,1732,4,115
41,1732,4,115
45,1732,5,115
50,1732,3.5,115
62,1732,4.5,115
63,1732,0.5,115
64,1732,5,115
68,1732,0.5,115
73,1732,5,115
76,1732,4,115
88,1732,5,115
89,1732,2.5,115
103,1732,5,115
119,1732,4,115
122,1732,5,115
125,1732,4.5,115
132,1732,2.5,115
135,1732,4,115
141,1732,4,115
153,1732,3.5,115
156,1732,3,115
167,1732,4,115
177,1732,3,115
182,1732,4.5,115
187,1732,5,115
195,1732,4,115
198,1732,3,115
201,1732,2,115
212,1732,3,115
220,1732,5,115
222,1732,3.5,115
226,1732,5,115
233,1732,4,115
246,1732,3,115
249,1732,4.5,115
266,1732,5,115
274,1732,3.5,115
279,1732,4,115
282,1732,4,115
286,1732,3,115
287,1732,3.5,115
288,1732,5,115
294,1732,5,115
297,1732,5,115
298,1732,5,115
305,1732,4.5,115
307,1732,4,115
313,1732,4,115
317,1732,3,115
318,1732,4,115
325,1732,5,115
328,1732,3.5,115
329,1732,0.5,115
330,1732,5,115
332,1732,4,115
339,1732,5,115
352,1732,4,115
354,1732,4,115
356,1732,5,115
361,1732,1.5,115
362,1732,5,115
363,1732,4,115
368,1732,3,115
369,1732,5,115
370,1732,1,115
380,1732,5,115
387,1732,3.5,115
391,1732,3,115
393,1732,0.5,115
405,1732,3.5,115
414,1732,5,115
417,1732,4.5,115
434,1732,4.5,115
438,1732,2.5,115
452,1732,5,115
453,1732,5,115
469,1732,5,115
474,1732,3.5,115
480,1732,3.5,115
483,1732,5,115
495,1732,5,115
509,1732,3.5,115
520,1732,3.5,115
522,1732,4.5,115
526,1732,4.5,115
542,1732,0.5,115
553,1732,3.5,115
555,1732,4,115
560,1732,4.5,115
561,1732,5,115
580,1732,4.5,115
583,1732,3.5,115
585,1732,4,115
590,1732,4,115
597,1732,4,115
599,1732,5,115
600,1732,3.5,115
603,1732,5,115
606,1732,4.5,115
608,1732,4,115
610,1732,4.5,115
1,1777,4,11003
19,1777,3,11003
33,1777,4,11003
41,1777,2.5,11003
45,1777,4,11003
51,1777,3,11003
64,1777,4,11003
68,1777,4,11003
100,1777,4.5,11003
104,1777,3.5,11003
111,1777,3.5,11003
113,1777,4,11003
115,1777,3,11003
132,1777,2,11003
163,1777,3,11003
169,1777,4,11003
199,1777,3,11003
200,1777,5,11003
215,1777,4.5,11003
217,1777,3,11003
232,1777,3.5,11003
274,1777,3.5,11003
275,1777,2,11003
287,1777,3,11003
304,1777,4,11003
307,1777,3.5,11003
330,1777,3,11003
356,1777,4.5,11003
357,1777,3,11003
365,1777,3,11003
367,1777,4,11003
370,1777,4,11003
380,1777,3,11003
381,1777,4.5,11003
396,1777,3.5,11003
414,1777,4,11003
438,1777,2,11003
453,1777,3,11003
464,1777,3.5,11003
474,1777,4.5,11003
477,1777,3,11003
480,1777,4,11003
483,1777,3.5,11003
484,1777,3.5,11003
489,1777,3,11003
495,1777,4,11003
500,1777,3,11003
502,1777,0.5,11003
525,1777,3.5,11003
555,1777,4,11003
561,1777,3,11003
583,1777,3.5,11003
590,1777,2.5,11003
597,1777,5,11003
599,1777,2.5,11003
608,1777,2.5,11003
1,1793,4,6970
453,1793,4,6970
1,1804,5,42807
368,1804,2,42807
414,1804,2,42807
1,1805,4,617
18,1805,3.5,617
19,1805,3,617
33,1805,2,617
42,1805,4,617
51,1805,0.5,617
64,1805,3,617
68,1805,3,617
91,1805,3,617
111,1805,3,617
138,1805,0.5,617
163,1805,2,617
182,1805,4,617
195,1805,4,617
219,1805,4,617
226,1805,3,617
254,1805,3,617
271,1805,2.5,617
307,1805,1,617
325,1805,4,617
375,1805,4,617
381,1805,3.5,617
391,1805,2,617
403,1805,3,617
405,1805,4,617
414,1805,4,617
424,1805,4,617
585,1805,4,617
596,1805,3,617
599,1805,3,617
603,1805,2,617
1,1920,4,11551
19,1920,3,11551
27,1920,2,11551
160,1920,1,11551
182,1920,3.5,11551
213,1920,4,11551
217,1920,3,11551
219,1920,2,11551
234,1920,2,11551
261,1920,1.5,11551
274,1920,3.5,11551
288,1920,3,11551
313,1920,3,11551
380,1920,4,11551
414,1920,3,11551
448,1920,4,11551
483,1920,2.5,11551
599,1920,2,11551
1,1927,5,143
59,1927,5,143
137,1927,4.5,143
168,1927,4.5,143
221,1927,5,143
290,1927,5,143
377,1927,3.5,143
420,1927,3.5,143
474,1927,3.5,143
477,1927,4,143
1,1954,5,1366
7,1954,4.5,1366
18,1954,4,1366
39,1954,2,1366
57,1954,4,1366
68,1954,3.5,1366
70,1954,4.5,1366
79,1954,4,1366
91,1954,5,1366
103,1954,5,1366
116,1954,3,1366
135,1954,4,1366
153,1954,0.5,1366
156,1954,3.5,1366
199,1954,4,1366
202,1954,4,1366
212,1954,3.5,1366
213,1954,4.5,1366
217,1954,2,1366
219,1954,4.5,1366
222,1954,3,1366
226,1954,3.5,1366
232,1954,4,1366
239,1954,3.5,1366
249,1954,4.5,1366
265,1954,5,1366
282,1954,4,1366
288,1954,5,1366
298,1954,2.5,1366
305,1954,5,1366
313,1954,2,1366
330,1954,3,1366
354,1954,4,1366
367,1954,5,1366
368,1954,4,1366
380,1954,5,1366
387,1954,3,1366
414,1954,4,1366
425,1954,3,1366
428,1954,2.5,1366
438,1954,4,1366
448,1954,4,1366
452,1954,4,1366
462,1954,5,1366
469,1954,4,1366
474,1954,4,1366
480,1954,4.5,1366
493,1954,5,1366
514,1954,4,1366
516,1954,5,1366
517,1954,0.5,1366
525,1954,3.5,1366
532,1954,3,1366
561,1954,4.5,1366
572,1954,4,1366
577,1954,4,1366
590,1954,4.5,1366
597,1954,5,1366
599,1954,4,1366
600,1954,2,1366
603,1954,4,1366
606,1954,3.5,1366
607,1954,4,1366
608,1954,4.5,1366
1,1967,4,13597
4,1967,5,13597
17,1967,4,13597
19,1967,5,13597
39,1967,4,13597
51,1967,5,13597
64,1967,4.5,13597
68,1967,2.5,13597
91,1967,4,13597
95,1967,5,13597
135,1967,4,13597
167,1967,4.5,13597
169,1967,3.5,13597
182,1967,3,13597
217,1967,2,13597
234,1967,3,13597
263,1967,4,13597
274,1967,4,13597
290,1967,3,13597
294,1967,2,13597
307,1967,4,13597
313,1967,4,13597
316,1967,3,13597
369,1967,3.5,13597
